Fecha,J,Tmin,Tmax,Uz,Rs,lluvia,fc,pe_prevista_0_24h,pe_prevista_24_48h,ETo,ETc,Pe,Ks,RAW,DND,De_end,RSWC,fase,prioridad,pct_dnd,decision,plan_pulsos,deuda_mm,dias_sin_riego,riego_neto_programado_mm,riego_bruto_programado_mm,riego_neto_aplicado_mm,riego_bruto_aplicado_mm,perdidas_sistema_mm,eficiencia_riego
,208,18.13,34.86,1.85,27.45,0.0,0.4026,0.0,0.0,6.337896231397918,3.44498521617152,0.0,0.7020635322577881,34.64841507440833,3.44498521617152,11.38532635089051,0.5199391052889034,PostEnvero,0.5,53.66,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.7, ""horas_por_pulso"": 3.0, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 6.5}",0.0025094719172020774,0,5.4,6.0,0.0,0.0,0.0,0.9
,209,16.65,35.87,1.83,26.86,0.0,0.4052,0.0,0.0,6.352763497528124,3.784991618562991,0.0,0.8138682392028312,34.58894600988751,3.784991618562991,7.586579749691675,0.456713880907509,PostEnvero,0.314,43.65,POSPONER_DEUDA,null,1.6546583134199475,1,0.0,0.0,5.4,6.0,0.6,0.9
,210,16.79,33.18,2.41,27.25,0.0,0.4079,0.0,0.0,6.491708568803114,3.7120332011599904,0.0,0.7496340890099797,34.033165724787544,3.7120332011599904,9.226039941991653,0.596398078681466,PostEnvero,0.5,51.03,POSPONER_DEUDA,null,3.5489088559718907,2,0.0,0.0,0.0,0.0,0.0,0.9
,211,18.33,36.87,1.6,21.06,0.0,0.4105,0.0,0.0,5.499948454852726,3.0723289022526172,0.0,0.7377275261404378,38.000206180589096,3.0723289022526172,10.604597487681058,0.5288527610440508,PostEnvero,0.5,49.28,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.53, ""horas_por_pulso"": 2.81, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 6.13}",0.0029525390019804476,0,5.06,5.62,0.0,0.0,0.0,0.9
,212,18.94,37.41,1.92,24.06,0.0,0.4132,0.0,0.0,6.407525585931121,3.9521024521105064,0.0,0.8043050936733155,34.36989765627552,3.9521024521105064,7.188305173561053,0.47278098030015897,PostEnvero,0.342,39.8,POSPONER_DEUDA,null,1.575889314941962,1,0.0,0.0,5.06,5.62,0.56,0.9
,213,17.66,38.42,0.9,27.31,0.0,0.4158,0.0,0.0,5.658766683411765,3.2462525904475457,0.0,0.7796674563933144,37.36493326635294,3.2462525904475457,8.601930217868965,0.599009219068591,PostEnvero,0.416,40.47,POSPONER_DEUDA,null,2.889647738296084,2,0.0,0.0,0.0,0.0,0.0,0.9
,214,18.73,38.89,0.85,27.66,0.0,0.4184,0.0,0.0,5.637864097063235,3.1757682084779266,0.0,0.7288122963570511,37.44854361174706,3.1757682084779266,10.022462640185736,0.5400944613040969,PostEnvero,0.5,45.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.16, ""horas_por_pulso"": 2.4, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.3}",0.0,0,4.32,4.8,0.0,0.0,0.0,0.9
,215,14.77,35.0,1.2,27.48,0.0,0.421,0.0,0.0,5.683271539386528,3.4702031385070797,0.0,0.8138050507209352,37.26691384245389,3.4702031385070797,7.1458201323654835,0.48216906507996893,PostEnvero,0.314,34.39,POSPONER_DEUDA,null,1.1934028593325847,1,0.0,0.0,4.32,4.8,0.48,0.9
,216,18.67,35.73,0.98,26.65,0.0,0.4236,0.0,0.0,5.541718955570485,3.125992063500979,0.0,0.7653963400033208,37.833124177718055,3.125992063500979,8.523265759055882,0.593667585160841,PostEnvero,0.457,42.65,POSPONER_DEUDA,null,2.526638474415752,2,0.0,0.0,0.0,0.0,0.0,0.9
,217,17.93,36.81,1.06,26.51,0.0,0.4261,0.0,0.0,5.632267682073975,3.103865720666549,0.0,0.710970219811647,37.4709292717041,3.103865720666549,9.934011043024281,0.5368105905756541,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,3.9233780487156995,3,0.0,0.0,0.0,0.0,0.0,0.9
,218,18.6,37.54,1.01,24.09,0.0,0.4285,0.0,0.0,5.324423996153558,2.855331547875625,0.0,0.674616570417712,38.70230401538577,2.855331547875625,11.267536404162225,0.4800242141156225,PostEnvero,0.5,45.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.6, ""horas_por_pulso"": 2.89, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 6.29}",0.008277245259730392,0,5.2,5.78,0.0,0.0,0.0,0.9
,219,16.05,38.08,1.01,25.88,0.0,0.4309,0.0,0.0,5.528370207393749,3.2519917199473274,0.0,0.7872221817021449,37.886519170425004,3.2519917199473274,7.456064172287723,0.4275093632764095,PostEnvero,0.394,39.27,POSPONER_DEUDA,null,1.285334393683046,1,0.0,0.0,5.2,5.78,0.58,0.9
,220,17.86,36.54,1.76,25.71,0.0,0.4331,0.0,0.0,6.161049286858749,3.4064977945993964,0.0,0.706097688362059,35.355802852565006,3.4064977945993964,9.001847615106405,0.5824613260837782,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,2.8182584012527743,2,0.0,0.0,0.0,0.0,0.0,0.9
,221,17.86,37.21,1.61,26.41,0.0,0.4353,0.0,0.0,6.185461920928016,3.340079183193474,0.0,0.652416047555161,35.25815231628794,3.340079183193474,10.567494695090286,0.5201575448202328,PostEnvero,0.5,45.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.16, ""horas_por_pulso"": 2.4, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.3}",0.0012940336898372706,0,4.32,4.8,0.0,0.0,0.0,0.9
,222,17.26,37.28,1.5,26.55,0.0,0.4374,0.0,0.0,6.069593918446398,3.544548492593483,0.0,0.7395728453888055,35.72162432621441,3.544548492593483,7.790339665813003,0.45868311721614313,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,1.5963408553569047,1,0.0,0.0,4.32,4.8,0.48,0.9
,223,16.18,36.74,1.66,26.74,0.0,0.4393,0.0,0.0,6.188200668519173,3.4622969459189927,0.0,0.6794144945798828,35.24719732592331,3.4622969459189927,9.36590187650661,0.5726217698022281,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,3.1543744810204517,2,0.0,0.0,0.0,0.0,0.0,0.9
,224,18.33,36.0,2.05,26.13,0.0,0.4411,0.0,0.0,6.448825456694429,3.4192980170668927,0.0,0.6160272030095607,34.20469817322228,3.4192980170668927,11.005801918659229,0.5092630732095397,PostEnvero,0.597,51.88,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.46, ""horas_por_pulso"": 2.74, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.98}",0.008306292274755656,0,4.92,5.47,0.0,0.0,0.0,0.9
,225,16.72,36.34,1.0,25.85,0.0,0.4428,0.0,0.0,5.3323420282627225,3.0817774625646215,0.0,0.7655777188492077,38.67063188694912,3.0817774625646215,7.419933530587747,0.4460444988701785,PostEnvero,0.456,42.63,POSPONER_DEUDA,null,1.3220680245660539,1,0.0,0.0,4.92,5.47,0.55,0.9
,226,15.78,33.52,1.25,23.16,0.0,0.4443,1.7249999999999999,0.0,5.007468574680077,2.903365140049387,0.0,0.730813129102678,39.9701257012797,2.903365140049387,8.69033210304407,0.5796897744221688,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,2.628582337588278,2,0.0,0.0,0.0,0.0,0.0,0.9
,227,16.99,27.89,0.99,20.11,3.65,0.4456,0.0,0.0,3.9612625235565386,2.0164145460602536,0.48749999999999993,0.7989473563110264,44.15494990577385,1.5289145460602538,5.964735900056157,0.525558100654685,PostEnvero,0.358,37.29,POSPONER_DEUDA,null,3.1987145718141465,3,0.0,0.0,0.0,0.0,0.0,0.9
,228,14.04,30.57,1.18,26.82,0.0,0.4468,0.0,0.0,5.072378991015373,2.8347225135156533,0.0,0.7146904383087679,39.71048403593851,2.8347225135156533,7.235550752436806,0.5741787583562771,PostEnvero,0.5,45.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.24, ""horas_por_pulso"": 2.49, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.47}",0.0,0,4.48,4.98,0.0,0.0,0.0,0.9
,229,13.7,31.64,0.97,26.37,0.0,0.4477,0.0,0.0,4.919963572832381,2.8249174752002664,0.0,0.82462698109189,40.32014570867048,2.8249174752002664,3.9570612754668706,0.521086301072945,PostEnvero,0.283,32.04,POSPONER_DEUDA,null,0.9051035590541654,1,0.0,0.0,4.48,4.98,0.5,0.9
,230,15.38,35.0,0.8,26.58,0.0,0.4485,0.0,0.0,5.006557741372352,2.8849768857911164,0.0,0.7728071520554521,39.97376903451059,2.8849768857911164,5.2029327334486375,0.6161812167873614,PostEnvero,0.436,41.53,POSPONER_DEUDA,null,2.103234459723216,2,0.0,0.0,0.0,0.0,0.0,0.9
,231,16.65,34.99,1.09,25.99,0.0,0.4491,0.0,0.0,5.258065359328317,2.9144496175632066,0.0,0.7127988164088362,38.96773856268674,2.9144496175632066,6.515185080049894,0.5624764896924055,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,3.414736787626659,3,0.0,0.0,0.0,0.0,0.0,0.9
,232,18.47,34.73,1.22,25.97,0.0,0.4494,0.0,0.0,5.404395187253486,2.869655548166815,0.0,0.6587287849394816,38.38241925098606,2.869655548166815,7.863628316283861,0.5079724731478042,PostEnvero,0.5,45.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.35, ""horas_por_pulso"": 2.61, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.73}",0.00608178430172579,0,4.7,5.22,0.0,0.0,0.0,0.9
,233,16.79,35.79,1.16,25.22,0.0,0.4494,0.0,0.0,5.287451571494882,3.017758848113442,0.0,0.7705603894994703,38.85019371402047,3.017758848113442,4.474141986088937,0.45404386522777956,PostEnvero,0.442,41.87,POSPONER_DEUDA,null,1.2696174140068237,1,0.0,0.0,4.7,5.22,0.52,0.9
,234,19.07,32.38,1.88,20.14,0.0,0.4491,0.0,1.4250000000000003,4.872128525140084,2.6145197921962904,0.0,0.7413508366821467,40.51148589943966,2.6145197921962904,5.6591676443685275,0.5998819094402502,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,2.4461513204951544,2,0.0,0.0,0.0,0.0,0.0,0.9
,235,18.53,35.19,0.95,22.01,0.0,0.4486,0.5999999999999999,0.0,4.661453609322001,2.4942193777611616,0.0,0.707422009691683,41.354185562712,2.4942193777611616,6.805295948173226,0.5507428171894185,PostEnvero,0.5,45.0,POSPONER_DEUDA,null,3.5685500404876773,3,0.0,0.0,0.0,0.0,0.0,0.9
,236,19.0,34.79,1.1,15.94,2.84,0.4477,0.0,0.0,3.9207295599362424,2.0944568224111064,0.0,0.7512738529858745,44.317081760255036,2.0944568224111064,4.914026079037065,0.5038422517776362,PostEnvero,0.496,44.79,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.25, ""horas_por_pulso"": 2.5, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.51}",0.006657251245611562,0,4.5,5.0,0.0,0.0,0.0,0.9
,237,16.65,33.99,1.08,24.41,0.0,0.4465,0.0,0.0,4.921108532118136,2.8259569717488215,0.0,0.8166059445943322,40.31556587152746,2.8259569717488215,1.6193781366529014,0.5283772213445723,PostEnvero,0.306,33.8,POSPONER_DEUDA,null,0.9618307076967132,1,0.0,0.0,4.5,5.0,0.5,0.9
,238,19.34,29.7,2.53,18.93,0.0,0.4451,0.0,0.0,4.47184640859577,2.3600684171015436,0.0,0.7931383708930219,42.11261436561692,2.3600684171015436,2.6817457836537217,0.6287957794926754,PostCosecha,0.376,38.29,POSPONER_DEUDA,null,1.8655009046048943,2,0.0,0.0,0.0,0.0,0.0,0.9
,239,19.33,30.84,2.2,20.34,0.0,0.4433,0.0,0.0,4.699190338082867,2.43837464628576,0.0,0.7407319266996015,41.203238647668535,2.43837464628576,3.8089515698189764,0.5844558559388296,PostCosecha,0.5,45.0,POSPONER_DEUDA,null,2.962769495433486,3,0.0,0.0,0.0,0.0,0.0,0.9
,240,18.73,34.39,1.17,23.44,0.0,0.4412,0.0,0.0,4.91819810034302,2.6406591496031453,0.0,0.6889951352934852,40.32720759862792,2.6406591496031453,5.030837000008324,0.5385187272069354,PostCosecha,0.5,45.0,REGAR_COMPLETO,"{""num_pulsos"": 2, ""mm_por_pulso"": 2.08, ""horas_por_pulso"": 2.31, ""descanso_entre_pulsos_h"": 0.5, ""horas_totales_aprox"": 5.11}",0.0,0,4.16,4.62,0.0,0.0,0.0,0.9
,241,19.74,34.46,2.42,22.6,0.0,0.439,0.0,0.0,5.644255738233804,3.1816612882064477,0.0,0.7477761375691232,37.42297704706479,3.1816612882064477,2.2764762514108083,0.48886001952106745,PostCosecha,0.5,45.0,POSPONER_DEUDA,null,1.4317475796929016,1,0.0,0.0,4.16,4.62,0.46,0.9
,242,18.47,30.97,2.19,18.47,0.0,0.4364,0.0,0.0,4.502363667181755,2.421647742562786,0.0,0.7518075025039852,41.99054533127298,2.421647742562786,3.37243073514351,0.610824540574038,PostCosecha,0.495,44.72,POSPONER_DEUDA,null,2.5147084501669794,2,0.0,0.0,0.0,0.0,0.0,0.9
,243,18.99,28.56,2.54,20.13,0.61,0.4337,0.0,0.0,4.480201374978788,2.2827846494677235,0.0,0.7216801481397261,42.079194500084846,2.2827846494677235,3.837673368262372,0.5652178790493522,PostCosecha,0.5,45.0,POSPONER_DEUDA,null,3.541961542427455,3,0.0,0.0,0.0,0.0,0.0,0.9
